Prize_Type,Year,Laureate,Laureate_img,Rationale,Birth_Year,Death_Year,Portrait_URL,Nationality_1,Nationality_2,Nationality_3,Nationality_4,Nationality_img_1,Nationality_img_2,Nationality_img_3,Nationality_img_4,Flag_URL_1,Flag_URL_2,Flag_URL_3,Flag_URL_4
Chemistry,1938,Richard Kuhn,/imgs/Laureates/Richard_Kuhn_1900.jpg,for his work on carotenoids and vitamins,1900,1967,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Richard_Kuhn_ETH-Bib_Dia_248-065.jpg/120px-Richard_Kuhn_ETH-Bib_Dia_248-065.jpg,German,,,,/imgs/Flags/40px-Flag_of_Germany_%281935%E2%80%931945%29.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Flag_of_Germany_%281935%E2%80%931945%29.svg/40px-Flag_of_Germany_%281935%E2%80%931945%29.svg.png,,,
Chemistry,1939,Adolf Friedrich Johann Butenandt,/imgs/Laureates/Adolf_Friedrich_Johann_Butenandt_1903.jpg,for his work on sex hormones,1903,1995,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Bad_Schachen_Portr%C3%A4t%3B_Adolf_Butenandt_-_W134Nr.020182c_-_Willy_Pragher_%28cropped%29.jpg/120px-Bad_Schachen_Portr%C3%A4t%3B_Adolf_Butenandt_-_W134Nr.020182c_-_Willy_Pragher_%28cropped%29.jpg,German,,,,/imgs/Flags/40px-Flag_of_Germany_%281935%E2%80%931945%29.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Flag_of_Germany_%281935%E2%80%931945%29.svg/40px-Flag_of_Germany_%281935%E2%80%931945%29.svg.png,,,
Chemistry,1939,Leopold Ružička,/imgs/Laureates/Leopold_Ru_i_ka_1887.jpg,for his work on polymethylenes and higher terpenes,1887,1976,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Leopold_Ruzicka_ETH-Bib_Portr_00239.jpg/120px-Leopold_Ruzicka_ETH-Bib_Portr_00239.jpg,Yugoslavian,Swiss,,,/imgs/Flags/40px-Flag_of_Yugoslavia_%281918%E2%80%931941%29.svg.png,/imgs/Flags/20px-Flag_of_Switzerland_%28Pantone%29.svg.png,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Flag_of_Yugoslavia_%281918%E2%80%931941%29.svg/40px-Flag_of_Yugoslavia_%281918%E2%80%931941%29.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Flag_of_Switzerland_%28Pantone%29.svg/20px-Flag_of_Switzerland_%28Pantone%29.svg.png,,
Chemistry,1940,Not awarded,/imgs/Not_awarded_placeholder.png,,,,,,,,,,,,,,,,
Chemistry,1941,Not awarded,/imgs/Not_awarded_placeholder.png,,,,,,,,,,,,,,,,
Chemistry,1942,Not awarded,/imgs/Not_awarded_placeholder.png,,,,,,,,,,,,,,,,
Chemistry,1943,George de Hevesy,/imgs/Laureates/George_de_Hevesy_1885.jpg,for his work on the use of isotopes as tracers in the study of chemical processes,1885,1966,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/George_de_Hevesy.jpg/120px-George_de_Hevesy.jpg,Hungarian,,,,/imgs/Flags/40px-Flag_of_Hungary_%281915-1918%2C_1919-1946%29.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Flag_of_Hungary_%281915-1918%2C_1919-1946%29.svg/40px-Flag_of_Hungary_%281915-1918%2C_1919-1946%29.svg.png,,,
Chemistry,1944,Otto Hahn,/imgs/Laureates/Otto_Hahn_1879.jpg,for his discovery of the fission of heavy nuclei,1879,1968,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Bundesarchiv_Bild_183-46019-0001%2C_Otto_Hahn.jpg/120px-Bundesarchiv_Bild_183-46019-0001%2C_Otto_Hahn.jpg,German,,,,/imgs/Flags/40px-Flag_of_Germany_%281935%E2%80%931945%29.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Flag_of_Germany_%281935%E2%80%931945%29.svg/40px-Flag_of_Germany_%281935%E2%80%931945%29.svg.png,,,
Chemistry,1945,Artturi Ilmari Virtanen,/imgs/Laureates/Artturi_Ilmari_Virtanen_1895.jpg,"for his research and inventions in agricultural and nutrition chemistry, especially for his fodder preservation method",1895,1973,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Virtanen.jpg/120px-Virtanen.jpg,Finnish,,,,/imgs/Flags/40px-Flag_of_Finland.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Flag_of_Finland.svg/40px-Flag_of_Finland.svg.png,,,
Chemistry,1946,James Batcheller Sumner,/imgs/Laureates/James_Batcheller_Sumner_1887.jpg,for his discovery that enzymes can be crystallized,1887,1955,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/James_Batcheller_Sumner.jpg/120px-James_Batcheller_Sumner.jpg,American,,,,/imgs/Flags/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Flag_of_the_United_States_%281912-1959%29.svg/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,,
Chemistry,1946,John Howard Northrop,/imgs/Laureates/John_Howard_Northrop_1891.jpg,for their preparation of enzymes and virus proteins in a pure form,1891,1987,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/John_Howard_Northrop.jpg/120px-John_Howard_Northrop.jpg,American,,,,/imgs/Flags/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Flag_of_the_United_States_%281912-1959%29.svg/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,,
Chemistry,1946,Wendell Meredith Stanley,/imgs/Laureates/Wendell_Meredith_Stanley_1904.jpg,for their preparation of enzymes and virus proteins in a pure form,1904,1971,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Wendell_Meredith_Stanley.jpg/120px-Wendell_Meredith_Stanley.jpg,American,,,,/imgs/Flags/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Flag_of_the_United_States_%281912-1959%29.svg/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,,
Chemistry,1947,Sir Robert Robinson,/imgs/Laureates/Sir_Robert_Robinson_1886.jpg,"for his investigations on plant products of biological importance, especially the alkaloids",1886,1975,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Robert_Robinson_organic_chemist.jpg/120px-Robert_Robinson_organic_chemist.jpg,British,,,,/imgs/Flags/40px-Flag_of_the_United_Kingdom.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/40px-Flag_of_the_United_Kingdom.svg.png,,,
Chemistry,1948,Arne Wilhelm Kaurin Tiselius,/imgs/Laureates/Arne_Wilhelm_Kaurin_Tiselius_1902.jpg,"for his research on electrophoresis and adsorption analysis, especially for his discoveries concerning the complex nature of the serum proteins",1902,1971,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Arne_Tiselius.jpg/120px-Arne_Tiselius.jpg,Swedish,,,,/imgs/Flags/40px-Flag_of_Sweden.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/4/4c/Flag_of_Sweden.svg/40px-Flag_of_Sweden.svg.png,,,
Chemistry,1949,William Francis Giauque,/imgs/Laureates/William_Francis_Giauque_1895.jpg,"for his contributions in the field of chemical thermodynamics, particularly concerning the behaviour of substances at extremely low temperatures",1895,1982,https://upload.wikimedia.org/wikipedia/en/thumb/2/20/William_Giauque_Nobel.jpg/120px-William_Giauque_Nobel.jpg,Canadian,American,,,/imgs/Flags/40px-Flag_of_Canada_%281868%E2%80%931921%29.svg.png,/imgs/Flags/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Flag_of_Canada_%281868%E2%80%931921%29.svg/40px-Flag_of_Canada_%281868%E2%80%931921%29.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Flag_of_the_United_States_%281912-1959%29.svg/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,
Chemistry,1950,Otto Paul Hermann Diels,/imgs/Laureates/Otto_Paul_Hermann_Diels_1876.jpg,for their discovery and development of the diene synthesis,1876,1954,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Otto_Paul_Hermann_Diels.jpg/120px-Otto_Paul_Hermann_Diels.jpg,West German,,,,/imgs/Flags/40px-Flag_of_Germany.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/40px-Flag_of_Germany.svg.png,,,
Chemistry,1950,Kurt Alder,/imgs/Laureates/Kurt_Alder_1902.jpg,for their discovery and development of the diene synthesis,1902,1958,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Kurt_Alder_Nobel.jpg/120px-Kurt_Alder_Nobel.jpg,West German,,,,/imgs/Flags/40px-Flag_of_Germany.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/40px-Flag_of_Germany.svg.png,,,
Chemistry,1951,Edwin Mattison McMillan,/imgs/Laureates/Edwin_Mattison_McMillan_1907.jpg,for their discoveries in the chemistry of transuranium elements,1907,1991,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Edwin_McMillan_Nobel.jpg/120px-Edwin_McMillan_Nobel.jpg,American,,,,/imgs/Flags/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Flag_of_the_United_States_%281912-1959%29.svg/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,,
Chemistry,1951,Glenn Theodore Seaborg,/imgs/Laureates/Glenn_Theodore_Seaborg_1912.jpg,for their discoveries in the chemistry of transuranium elements,1912,1999,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Glenn_Seaborg_1964.jpg/120px-Glenn_Seaborg_1964.jpg,American,,,,/imgs/Flags/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Flag_of_the_United_States_%281912-1959%29.svg/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,,
Chemistry,1952,Archer John Porter Martin,/imgs/Laureates/Archer_John_Porter_Martin_1910.jpg,for their invention of partition chromatography,1910,2002,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Archer_John_Porter_Martin_Nobel.jpg/120px-Archer_John_Porter_Martin_Nobel.jpg,British,,,,/imgs/Flags/40px-Flag_of_the_United_Kingdom.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/40px-Flag_of_the_United_Kingdom.svg.png,,,
Chemistry,1952,Richard Laurence Millington Synge,/imgs/Laureates/Richard_Laurence_Millington_Synge_1914.jpg,for their invention of partition chromatography,1914,1994,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Richard_Laurence_Millington_Synge.jpg/120px-Richard_Laurence_Millington_Synge.jpg,British,,,,/imgs/Flags/40px-Flag_of_the_United_Kingdom.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/40px-Flag_of_the_United_Kingdom.svg.png,,,
Chemistry,1953,Hermann Staudinger,/imgs/Laureates/Hermann_Staudinger_1881.jpg,for his discoveries in the field of macromolecular chemistry,1881,1965,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Hermann_Staudinger.jpg/120px-Hermann_Staudinger.jpg,West German,,,,/imgs/Flags/40px-Flag_of_Germany.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/40px-Flag_of_Germany.svg.png,,,
Chemistry,1954,Linus Pauling,/imgs/Laureates/Linus_Pauling_1901.jpg,for his research into the nature of the chemical bond and its application to the elucidation of the structure of complex substances,1901,1994,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Linus_Pauling_1962.jpg/120px-Linus_Pauling_1962.jpg,American,,,,/imgs/Flags/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Flag_of_the_United_States_%281912-1959%29.svg/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,,
Chemistry,1955,Vincent du Vigneaud,/imgs/Laureates/Vincent_du_Vigneaud_1901.jpg,"for his work on biochemically important sulphur compounds, especially for the first synthesis of a polypeptide hormone",1901,1978,https://upload.wikimedia.org/wikipedia/en/thumb/8/87/Vincent_du_Vigneaud.jpg/120px-Vincent_du_Vigneaud.jpg,American,,,,/imgs/Flags/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Flag_of_the_United_States_%281912-1959%29.svg/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,,
Chemistry,1956,Sir Cyril Norman Hinshelwood,/imgs/Laureates/Sir_Cyril_Norman_Hinshelwood_1897.jpg,for their researches into the mechanism of chemical reactions,1897,1967,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Cyril_Norman_Hinshelwood_Nobel.jpg/120px-Cyril_Norman_Hinshelwood_Nobel.jpg,British,,,,/imgs/Flags/40px-Flag_of_the_United_Kingdom.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/40px-Flag_of_the_United_Kingdom.svg.png,,,
Chemistry,1956,Nikolay Nikolaevich Semenov,/imgs/Laureates/Nikolay_Nikolaevich_Semenov_1896.jpg,for their researches into the mechanism of chemical reactions,1896,1986,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Nikolay_Semyonov_Nobel.jpg/120px-Nikolay_Semyonov_Nobel.jpg,Soviet,,,,/imgs/Flags/40px-Flag_of_the_Soviet_Union.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/40px-Flag_of_the_Soviet_Union.svg.png,,,
Chemistry,1957,Lord Todd,/imgs/Laureates/Lord_Todd_unknown.jpg,for his work on nucleotides and nucleotide co-enzymes,,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Alexander_Todd_Nobel.jpg/120px-Alexander_Todd_Nobel.jpg,British,,,,/imgs/Flags/40px-Flag_of_the_United_Kingdom.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/40px-Flag_of_the_United_Kingdom.svg.png,,,
Chemistry,1958,Frederick Sanger,/imgs/Laureates/Frederick_Sanger_1918.jpg,"for his work on the structure of proteins, especially that of insulin",1918,2013,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Frederick_Sanger2.jpg/120px-Frederick_Sanger2.jpg,British,,,,/imgs/Flags/40px-Flag_of_the_United_Kingdom.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/40px-Flag_of_the_United_Kingdom.svg.png,,,
Chemistry,1959,Jaroslav Heyrovský,/imgs/Laureates/Jaroslav_Heyrovsk__1890.jpg,for his discovery and development of the polarographic methods of analysis,1890,1967,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Heyrovsky_Jaroslav_crop.jpg/120px-Heyrovsky_Jaroslav_crop.jpg,Czechoslovak,,,,/imgs/Flags/40px-Flag_of_the_Czech_Republic.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Flag_of_the_Czech_Republic.svg/40px-Flag_of_the_Czech_Republic.svg.png,,,
Chemistry,1960,Willard Frank Libby,/imgs/Laureates/Willard_Frank_Libby_1908.jpg,"for his method to use carbon-14 for age determination in archaeology, geology, geophysics, and other branches of science",1908,1980,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Willard_Libby_in_Lab_%28cropped%29.jpg/120px-Willard_Libby_in_Lab_%28cropped%29.jpg,American,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Chemistry,1961,Melvin Calvin,/imgs/Laureates/Melvin_Calvin_1911.jpg,for his research on the carbon dioxide assimilation in plants,1911,1997,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Melvin_Calvin_1960s_%28cropped%29.jpg/120px-Melvin_Calvin_1960s_%28cropped%29.jpg,American,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Chemistry,1962,Max Ferdinand Perutz,/imgs/Laureates/Max_Ferdinand_Perutz_1914.jpg,for their studies of the structures of globular proteins,1914,2002,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Max_Perutz.jpg/120px-Max_Perutz.jpg,Austrian,British,,,/imgs/Flags/40px-Flag_of_Austria.svg.png,/imgs/Flags/40px-Flag_of_the_United_Kingdom.svg.png,,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Flag_of_Austria.svg/40px-Flag_of_Austria.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/40px-Flag_of_the_United_Kingdom.svg.png,,
Chemistry,1962,John Cowdery Kendrew,/imgs/Laureates/John_Cowdery_Kendrew_1917.jpg,for their studies of the structures of globular proteins,1917,1997,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/John_Kendrew_Nobel.jpg/120px-John_Kendrew_Nobel.jpg,British,,,,/imgs/Flags/40px-Flag_of_the_United_Kingdom.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/40px-Flag_of_the_United_Kingdom.svg.png,,,
Chemistry,1963,Karl Ziegler,/imgs/Laureates/Karl_Ziegler_1898.jpg,for their discoveries in the field of the chemistry and technology of high polymers,1898,1973,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Karl_Ziegler_Nobel.jpg/120px-Karl_Ziegler_Nobel.jpg,West German,,,,/imgs/Flags/40px-Flag_of_Germany.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/40px-Flag_of_Germany.svg.png,,,
Chemistry,1963,Giulio Natta,/imgs/Laureates/Giulio_Natta_1903.jpg,for their discoveries in the field of the chemistry and technology of high polymers,1903,1979,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Giulio_Natta_1960s_%283x4_cropped%29.jpg/120px-Giulio_Natta_1960s_%283x4_cropped%29.jpg,Italian,,,,/imgs/Flags/40px-Flag_of_Italy.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Flag_of_Italy.svg/40px-Flag_of_Italy.svg.png,,,
Chemistry,1964,Dorothy Crowfoot Hodgkin,/imgs/Laureates/Dorothy_Crowfoot_Hodgkin_1910.jpg,for her determinations by X-ray techniques of the structures of important biochemical substances,1910,1994,https://upload.wikimedia.org/wikipedia/en/thumb/3/3f/Dorothy_Hodgkin_Nobel.jpg/120px-Dorothy_Hodgkin_Nobel.jpg,British,,,,/imgs/Flags/40px-Flag_of_the_United_Kingdom.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/40px-Flag_of_the_United_Kingdom.svg.png,,,
Chemistry,1965,Robert Burns Woodward,/imgs/Laureates/Robert_Burns_Woodward_1917.jpg,for his outstanding achievements in the art of organic synthesis,1917,1979,https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/Robert_Woodward_Nobel.jpg/120px-Robert_Woodward_Nobel.jpg,American,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Chemistry,1966,Robert S. Mulliken,/imgs/Laureates/Robert_S_Mulliken_1896.jpg,for his fundamental work concerning chemical bonds and the electronic structure of molecules by the molecular orbital method,1896,1986,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Mulliken%2CRobert_1929_Chicago.jpg/120px-Mulliken%2CRobert_1929_Chicago.jpg,American,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Chemistry,1967,Manfred Eigen,/imgs/Laureates/Manfred_Eigen_1927.jpg,"for their studies of extremely fast chemical reactions, effected by disturbing the equilibrium by means of very short pulses of energy",1927,2019,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Eigen%2CManfred_1996_G%C3%B6ttingen.jpg/120px-Eigen%2CManfred_1996_G%C3%B6ttingen.jpg,West German,,,,/imgs/Flags/40px-Flag_of_Germany.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/40px-Flag_of_Germany.svg.png,,,
Chemistry,1967,Ronald George Wreyford Norrish,/imgs/Laureates/Ronald_George_Wreyford_Norrish_1897.jpg,"for their studies of extremely fast chemical reactions, effected by disturbing the equilibrium by means of very short pulses of energy",1897,1978,https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Ronald_George_Wreyford_Norrish.jpg/120px-Ronald_George_Wreyford_Norrish.jpg,British,,,,/imgs/Flags/40px-Flag_of_the_United_Kingdom.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/40px-Flag_of_the_United_Kingdom.svg.png,,,
Chemistry,1967,George Porter,/imgs/Laureates/George_Porter_1920.jpg,"for their studies of extremely fast chemical reactions, effected by disturbing the equilibrium by means of very short pulses of energy",1920,2002,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/George_Porter_Nobel.jpg/120px-George_Porter_Nobel.jpg,British,,,,/imgs/Flags/40px-Flag_of_the_United_Kingdom.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/40px-Flag_of_the_United_Kingdom.svg.png,,,
Chemistry,1968,Lars Onsager,/imgs/Laureates/Lars_Onsager_1903.jpg,"for the discovery of the reciprocal relations bearing his name, which are fundamental for the thermodynamics of irreversible processes",1903,1976,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Onsager_1968.jpg/120px-Onsager_1968.jpg,Norwegian,American,,,/imgs/Flags/40px-Flag_of_Norway.svg.png,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Flag_of_Norway.svg/40px-Flag_of_Norway.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,
